lamb, beta, k, delta, p, c, K
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283979068290371561e+00,-6.206427903971730053e+00,2.347835654533516170e+00,2.160223170975270612e+00,2.481716181820760703e+00,6.694757652773543066e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
-3.283980416690698512e+00,-6.206428784677009425e+00,2.347837338964152476e+00,2.160223971049878067e+00,2.481718301576505414e+00,6.694780062797662801e-01,2.462726719999999925e+07
