lamb, beta, k, delta, p, c, K
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981827905960493e+00,-6.206429347229284410e+00,2.347836109535103244e+00,2.160223447523938134e+00,2.481716627067830139e+00,6.694762014418221829e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
-3.283981822390868999e+00,-6.206428285617934471e+00,2.347834130086992044e+00,2.160221487792736372e+00,2.481715810481384121e+00,6.694754415822758986e-01,4.767840060099503025e+06
