lamb, beta, k, delta, p, c, K
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283980297263437098e+00,-6.206428533494141142e+00,2.347837431173552147e+00,2.160222075783240658e+00,2.481716069213532272e+00,6.694767327570597670e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
-3.283981909664311249e+00,-6.206429272258803032e+00,2.347836011907554532e+00,2.160221571879215929e+00,2.481717992921788518e+00,6.694769093429713269e-01,4.767840060099503025e+06
